投票日,告示日,投票率,前回投票率,定数/候補者数,有権者数,男性,女性,前回より
2003-04-27,2003-04-20,37.47%,,36/39,"308,210",0,0,
2007-04-22,2007-04-15,40.5%,37.47%,36/49,"311,058",0,0,"+2,848"
2011-04-24,2011-04-17,39.3%,40.5%,36/45,"312,052",0,0,994
2015-04-26,2015-04-19,41.59%,39.3%,36/42,,,,
2022-04-17,2022-04-10,36.92%,36.92%,1/1,"337,596","157,768","179,828",
2023-04-23,2023-04-16,40.91%,41.45%,34/52,"329,634","153,558","176,076",913
