投票日,告示日,投票率,前回投票率,定数/候補者数,有権者数,男性,女性,前回より
2009-04-26,2009-04-21,,,10/10,"5,510",0,0,
2013-04-21,2013-04-16,68.75%,,7/10,"5,111",0,0,-399.0
2017-04-23,2017-04-18,69.93%,68.75%,7/9,"4,809",0,0,-302.0
2021-04-25,2021-04-20,68.68%,69.93%,7/8,"4,483","2,114","2,369",-326.0
2025-04-27,2025-04-22,68.65%,68.68%,7/10,"4,118","1,924","2,194",-365.0
