投票日,告示日,投票率,前回投票率,定数/候補者数,有権者数,男性,女性,前回より
1999-04-25,1999-04-18,49.97%,,1/2,"308,731",0,0,
2003-04-27,2003-04-20,45.74%,49.97%,1/3,"315,031",0,0,"+6,300"
2007-09-23,2007-09-16,33.16%,46.93%,1/3,"323,049",0,0,"+2,495"
2011-08-28,2011-08-21,36.13%,33.16%,1/5,"325,550",0,0,"+2,501"
2015-08-30,2015-08-23,38.7%,36.13%,1/4,"324,871",0,0,-679
2019-09-01,2019-08-25,36.9%,38.7%,1/2,,,,
2023-09-03,2023-08-27,31.17%,36.9%,1/2,"328,870","155,380","173,490",
