0,1,2,3,4,5
投票日,2017年04月23日,投票率,58.92%  ( ↓ ),定数/候補者数,12 / 13
告示日,2017年04月18日,前回投票率,65.61%,65.61%,65.61%
有権者数,"9,310人  男性  0人  女性  0人","9,310人  男性  0人  女性  0人","9,310人  男性  0人  女性  0人","9,310人  男性  0人  女性  0人","9,310人  男性  0人  女性  0人"
事由・ポイント,任期満了,任期満了,任期満了,任期満了,任期満了
