0,1,2,3,4,5
投票日,2013年04月21日,投票率,68.75%,定数/候補者数,7 / 10
告示日,2013年04月16日,前回投票率,無投票,無投票,無投票
有権者数,"5,111人  前回より -399人  男性  0人  女性  0人","5,111人  前回より -399人  男性  0人  女性  0人","5,111人  前回より -399人  男性  0人  女性  0人","5,111人  前回より -399人  男性  0人  女性  0人","5,111人  前回より -399人  男性  0人  女性  0人"
事由・ポイント,任期満了,任期満了,任期満了,任期満了,任期満了
