0,1,2,3,4,5
投票日,2013年01月20日,投票率,43.39%  ( ↓ ),定数/候補者数,1 / 3
告示日,2013年01月13日,前回投票率,47.67%,47.67%,47.67%
有権者数,"44,648人  前回より +81人  男性  0人  女性  0人","44,648人  前回より +81人  男性  0人  女性  0人","44,648人  前回より +81人  男性  0人  女性  0人","44,648人  前回より +81人  男性  0人  女性  0人","44,648人  前回より +81人  男性  0人  女性  0人"
事由・ポイント,その他,その他,その他,その他,その他
