0,1,2,3,4,5
投票日,2013年09月08日,投票率,39.02%  ( ↓ ),定数/候補者数,18 / 21
告示日,2013年09月01日,前回投票率,70.81%,70.81%,70.81%
有権者数,"92,791人  前回より -1,782人  男性  0人  女性  0人","92,791人  前回より -1,782人  男性  0人  女性  0人","92,791人  前回より -1,782人  男性  0人  女性  0人","92,791人  前回より -1,782人  男性  0人  女性  0人","92,791人  前回より -1,782人  男性  0人  女性  0人"
事由・ポイント,任期満了,任期満了,任期満了,任期満了,任期満了
