0,1,2,3,4,5
投票日,2011年04月24日,投票率,49.71%  ( ↑ ),定数/候補者数,36 / 47
告示日,2011年04月17日,前回投票率,45.88%,45.88%,45.88%
有権者数,"275,526人  前回より +240人  男性  0人  女性  0人","275,526人  前回より +240人  男性  0人  女性  0人","275,526人  前回より +240人  男性  0人  女性  0人","275,526人  前回より +240人  男性  0人  女性  0人","275,526人  前回より +240人  男性  0人  女性  0人"
事由・ポイント,任期満了,任期満了,任期満了,任期満了,任期満了
