0,1,2,3,4,5
投票日,2011年04月24日,投票率,51.47%  ( ↑ ),定数/候補者数,36 / 49
告示日,2011年04月17日,前回投票率,49.05%,49.05%,49.05%
有権者数,"287,241人  前回より -1,037人  男性  0人  女性  0人","287,241人  前回より -1,037人  男性  0人  女性  0人","287,241人  前回より -1,037人  男性  0人  女性  0人","287,241人  前回より -1,037人  男性  0人  女性  0人","287,241人  前回より -1,037人  男性  0人  女性  0人"
事由・ポイント,任期満了,任期満了,任期満了,任期満了,任期満了
