0,1,2,3,4,5
投票日,2017年05月28日,投票率,37.35%  ( ↑ ),定数/候補者数,1 / 2
告示日,2017年05月21日,前回投票率,34.55%,34.55%,34.55%
有権者数,"100,810人  男性  0人  女性  0人","100,810人  男性  0人  女性  0人","100,810人  男性  0人  女性  0人","100,810人  男性  0人  女性  0人","100,810人  男性  0人  女性  0人"
事由・ポイント,任期満了,任期満了,任期満了,任期満了,任期満了
