0,1,2,3,4,5
投票日,2019年09月29日,投票率,38.91%  ( ↓ ),定数/候補者数,38 / 52
告示日,2019年09月22日,前回投票率,45.52%  選挙公報,45.52%  選挙公報,45.52%  選挙公報
事由・ポイント,任期満了  /2021年7月、大阪高裁判決は嶋谷昌美氏が市内に住んでおらず被選挙がなかったとして当選無効としました。,任期満了  /2021年7月、大阪高裁判決は嶋谷昌美氏が市内に住んでおらず被選挙がなかったとして当選無効としました。,任期満了  /2021年7月、大阪高裁判決は嶋谷昌美氏が市内に住んでおらず被選挙がなかったとして当選無効としました。,任期満了  /2021年7月、大阪高裁判決は嶋谷昌美氏が市内に住んでおらず被選挙がなかったとして当選無効としました。,任期満了  /2021年7月、大阪高裁判決は嶋谷昌美氏が市内に住んでおらず被選挙がなかったとして当選無効としました。
