0,1,2,3,4,5
投票日,2017年09月10日,投票率,50.32%  ( ↓ ),定数/候補者数,16 / 21
告示日,2017年09月03日,前回投票率,53.17%,53.17%,53.17%
有権者数,"58,345人  男性  0人  女性  0人","58,345人  男性  0人  女性  0人","58,345人  男性  0人  女性  0人","58,345人  男性  0人  女性  0人","58,345人  男性  0人  女性  0人"
事由・ポイント,任期満了,任期満了,任期満了,任期満了,任期満了
