0,1,2,3,4,5
投票日,2016年09月11日,投票率,45.48%  ( ↓ ),定数/候補者数,24 / 28
告示日,2016年09月04日,前回投票率,47.99%,47.99%,47.99%
有権者数,"149,337人  前回より +5,432人  男性  0人  女性  0人","149,337人  前回より +5,432人  男性  0人  女性  0人","149,337人  前回より +5,432人  男性  0人  女性  0人","149,337人  前回より +5,432人  男性  0人  女性  0人","149,337人  前回より +5,432人  男性  0人  女性  0人"
事由・ポイント,任期満了,任期満了,任期満了,任期満了,任期満了
