0,1,2,3,4,5
投票日,2017年09月17日,投票率,50.46%  ( ↓ ),定数/候補者数,16 / 19
告示日,2017年09月10日,前回投票率,53.88%,53.88%,53.88%
有権者数,"46,585人  前回より -71人  男性  0人  女性  0人","46,585人  前回より -71人  男性  0人  女性  0人","46,585人  前回より -71人  男性  0人  女性  0人","46,585人  前回より -71人  男性  0人  女性  0人","46,585人  前回より -71人  男性  0人  女性  0人"
事由・ポイント,任期満了,任期満了,任期満了,任期満了,任期満了
