0,1,2,3,4,5
投票日,2017年09月10日,投票率,47.13%  ( ↑ ),定数/候補者数,18 / 20
告示日,2017年09月03日,前回投票率,39.02%,39.02%,39.02%
有権者数,"93,917人  前回より +1,126人  男性  0人  女性  0人","93,917人  前回より +1,126人  男性  0人  女性  0人","93,917人  前回より +1,126人  男性  0人  女性  0人","93,917人  前回より +1,126人  男性  0人  女性  0人","93,917人  前回より +1,126人  男性  0人  女性  0人"
事由・ポイント,任期満了,任期満了,任期満了,任期満了,任期満了
