0,1,2,3,4,5
投票日,2021年04月18日,投票率,59.53%  ( ↓ ),定数/候補者数,14 / 16
告示日,2021年04月13日,前回投票率,60.69%,60.69%,60.69%
有権者数,"25,871人  前回より +988人  男性  12,084人  女性  13,787人","25,871人  前回より +988人  男性  12,084人  女性  13,787人","25,871人  前回より +988人  男性  12,084人  女性  13,787人","25,871人  前回より +988人  男性  12,084人  女性  13,787人","25,871人  前回より +988人  男性  12,084人  女性  13,787人"
事由・ポイント,任期満了,任期満了,任期満了,任期満了,任期満了
